행정구역,2022_4Q_전체,2022_4Q_1층,2022_4Q_1층외,2023_1Q_전체,2023_1Q_1층,2023_1Q_1층외,2023_2Q_전체,2023_2Q_1층,2023_2Q_1층외
용강동,150036.0,186100.0,113973.0,163977.0,206086.0,121868.0,165542.0,202438.0,128647.0
대흥동,162222.0,182624.0,141821.0,167553.0,196887.0,138220.0,128478.0,163294.0,93662.0
염리동,182486.0,202994.0,161978.0,195899.0,195899.0,,178628.0,178628.0,
신수동,134601.0,139437.0,129766.0,163170.0,161147.0,165192.0,144017.0,152286.0,135749.0
서강동,199794.0,234832.0,164756.0,190352.0,214717.0,165986.0,161160.0,176631.0,145689.0
서교동,181289.0,211684.0,150894.0,190553.0,220182.0,160924.0,170213.0,198869.0,141557.0
합정동,170941.0,194733.0,147149.0,179518.0,207122.0,151915.0,148370.0,174775.0,121964.0
망원1동,143817.0,170736.0,116899.0,148075.0,172755.0,123396.0,129381.0,164421.0,94341.0
망원2동,132228.0,166562.0,97895.0,137910.0,166882.0,108939.0,117876.0,144989.0,90763.0
연남동,172431.0,191219.0,153643.0,172207.0,189189.0,155226.0,131015.0,157695.0,104336.0
성산1동,134727.0,147330.0,122124.0,141763.0,156772.0,126755.0,108003.0,114496.0,101511.0
성산2동,173331.0,198056.0,148605.0,183415.0,196503.0,170327.0,121662.0,110678.0,132646.0
상암동,171711.0,196253.0,147168.0,134175.0,154413.0,113938.0,125406.0,162964.0,87847.0
양천구,108895.0,130912.0,86877.0,109483.0,132384.0,86582.0,119317.0,135836.0,102798.0
목1동,152909.0,212514.0,93303.0,142569.0,185154.0,99984.0,152556.0,196996.0,108115.0
목2동,127464.0,161428.0,93501.0,114852.0,131679.0,98025.0,110094.0,97958.0,122229.0
목3동,99774.0,99607.0,99941.0,91147.0,103221.0,79074.0,121643.0,114182.0,129104.0
목4동,100014.0,120914.0,79114.0,97843.0,120320.0,75366.0,121800.0,132228.0,111373.0
목5동,182760.0,256489.0,109030.0,166900.0,232819.0,100980.0,158790.0,201035.0,116546.0
신월1동,102701.0,85342.0,120061.0,107380.0,86258.0,128502.0,96336.0,101085.0,91587.0
신월2동,89261.0,125227.0,53295.0,99271.0,142197.0,56346.0,131800.0,161502.0,102099.0
신월3동,74558.0,102219.0,46897.0,88467.0,112143.0,64791.0,148040.0,122678.0,173402.0
신월4동,78892.0,91617.0,66168.0,97777.0,123614.0,71941.0,127371.0,144369.0,110374.0
신월5동,83687.0,77792.0,89581.0,74969.0,76650.0,73287.0,74011.0,104758.0,43263.0
신월6동,116132.0,119424.0,112839.0,132659.0,132659.0,,110743.0,125115.0,96371.0
신월7동,78537.0,93332.0,63743.0,77411.0,89235.0,65586.0,109204.0,105708.0,112700.0
신정1동,95922.0,129084.0,62760.0,107387.0,146566.0,68207.0,114735.0,149267.0,80203.0
신정2동,93583.0,126406.0,60760.0,84983.0,121563.0,48402.0,89142.0,119682.0,58603.0
신정3동,115200.0,167322.0,63078.0,119701.0,174331.0,65072.0,107392.0,154454.0,60329.0
신정4동,112407.0,129724.0,95090.0,123772.0,125154.0,122390.0,128719.0,125913.0,131525.0
신정6동,134661.0,189796.0,79526.0,84144.0,,84144.0,133212.0,180920.0,85505.0
신정7동,100907.0,110092.0,91721.0,131718.0,214281.0,49154.0,114171.0,186624.0,41718.0
강서구,122702.0,149354.0,96049.0,130369.0,158109.0,102630.0,133012.0,156572.0,109451.0
염창동,99177.0,125705.0,72649.0,103508.0,127651.0,79365.0,107314.0,131277.0,83351.0
등촌1동,121658.0,158307.0,85010.0,124975.0,175962.0,73987.0,108914.0,150221.0,67608.0
등촌2동,107134.0,147822.0,66446.0,129526.0,174396.0,84655.0,141378.0,175919.0,106837.0
등촌3동,134498.0,166042.0,102954.0,133912.0,146764.0,121059.0,133232.0,155553.0,110912.0
화곡1동,85956.0,91470.0,80442.0,95861.0,93766.0,97956.0,96659.0,98596.0,94722.0
화곡2동,98103.0,141446.0,54761.0,107530.0,160411.0,54649.0,149536.0,173573.0,125499.0
화곡3동,110145.0,127058.0,93233.0,140940.0,114734.0,167147.0,118521.0,109741.0,127301.0
화곡4동,96888.0,134712.0,59065.0,95474.0,129130.0,61817.0,96037.0,136471.0,55603.0
화곡본동,102773.0,118068.0,87478.0,110049.0,124773.0,95324.0,117646.0,131677.0,103614.0
화곡6동,130230.0,143548.0,116912.0,144691.0,172549.0,116834.0,145878.0,152126.0,139631.0
화곡8동,111357.0,118284.0,104430.0,131627.0,146081.0,117173.0,99191.0,128620.0,69761.0
가양1동,177694.0,241853.0,113534.0,187046.0,253424.0,120667.0,192803.0,255945.0,129660.0
가양2동,64788.0,,64788.0,,,,,,
가양3동,160666.0,245238.0,76094.0,69446.0,,69446.0,79032.0,,79032.0
발산1동,126364.0,155151.0,97577.0,127329.0,156767.0,97891.0,136288.0,157748.0,114828.0
우장산동,135366.0,141707.0,129024.0,124290.0,136574.0,112006.0,119358.0,138511.0,100205.0
공항동,98288.0,115437.0,81140.0,104020.0,126973.0,81067.0,107263.0,134420.0,80106.0
방화1동,108162.0,152910.0,63414.0,117915.0,153552.0,82279.0,116468.0,152945.0,79991.0
방화2동,84456.0,98012.0,70901.0,97374.0,108863.0,85885.0,113660.0,102502.0,124818.0
방화3동,143687.0,241515.0,45860.0,176799.0,304852.0,48747.0,147255.0,227101.0,67409.0
구로구,138304.0,159286.0,117322.0,135428.0,154434.0,116422.0,129738.0,138274.0,121202.0
신도림동,156946.0,199091.0,114801.0,159821.0,204681.0,114961.0,150157.0,186711.0,113603.0
구로1동,106191.0,130035.0,82348.0,113772.0,157605.0,69940.0,69558.0,,69558.0
구로2동,125049.0,144790.0,105309.0,123620.0,125658.0,121581.0,120736.0,125433.0,116040.0
구로3동,208882.0,254029.0,163736.0,190076.0,234226.0,145926.0,160496.0,172546.0,148446.0
구로4동,109015.0,138245.0,79784.0,122336.0,141671.0,103001.0,133306.0,140471.0,126140.0
구로5동,128718.0,155850.0,101586.0,135322.0,169355.0,101289.0,121476.0,147342.0,95609.0
가리봉동,132281.0,141444.0,123118.0,146408.0,146102.0,146715.0,117465.0,122723.0,112208.0
고척1동,127029.0,187142.0,66915.0,119678.0,170519.0,68837.0,112686.0,147709.0,77663.0
고척2동,99312.0,127763.0,70861.0,95423.0,118730.0,72117.0,95201.0,95343.0,95059.0
개봉1동,100698.0,103722.0,97674.0,98507.0,93931.0,103083.0,103457.0,95244.0,111671.0
개봉2동,164228.0,138581.0,189875.0,169669.0,172260.0,167079.0,184934.0,174351.0,195517.0
개봉3동,104400.0,140550.0,68250.0,91362.0,134795.0,47928.0,150259.0,132061.0,168457.0
오류1동,134807.0,170402.0,99211.0,132769.0,163653.0,101885.0,121660.0,93081.0,150238.0
오류2동,136914.0,163053.0,110774.0,141586.0,177334.0,105838.0,132143.0,154502.0,109784.0
수궁동,89885.0,110702.0,69067.0,80810.0,97625.0,63996.0,101930.0,106365.0,97496.0
항동,,,,177474.0,228470.0,126479.0,168173.0,212545.0,123802.0
금천구,96098.0,115843.0,76354.0,99390.0,116398.0,82381.0,105422.0,124577.0,86268.0
가산동,113597.0,142572.0,84623.0,121402.0,151903.0,90902.0,126809.0,156971.0,96646.0
독산1동,86823.0,101106.0,72540.0,88209.0,92565.0,83853.0,100481.0,109722.0,91239.0
독산2동,63699.0,69104.0,58294.0,66880.0,72255.0,61504.0,76625.0,83172.0,70078.0
독산3동,84889.0,113213.0,56565.0,88449.0,103025.0,73873.0,86653.0,100062.0,73245.0
독산4동,62725.0,82420.0,43030.0,65107.0,78547.0,51667.0,88195.0,119133.0,57258.0
시흥1동,105098.0,140288.0,69908.0,109021.0,141221.0,76820.0,116481.0,151387.0,81575.0
시흥2동,105525.0,123945.0,87104.0,66203.0,,66203.0,54286.0,,54286.0
시흥3동,81694.0,115295.0,48093.0,81203.0,115397.0,47008.0,82590.0,118545.0,46635.0
시흥4동,86389.0,86389.0,,102829.0,102829.0,,116815.0,116815.0,
시흥5동,77376.0,104034.0,50718.0,93882.0,107801.0,79963.0,84168.0,91030.0,77305.0
영등포구,115800.0,129919.0,101680.0,117567.0,131344.0,103790.0,122432.0,137411.0,107453.0
영등포본동,108832.0,128709.0,88955.0,109684.0,139094.0,80274.0,106143.0,128671.0,83614.0
영등포동,123248.0,130130.0,116366.0,119575.0,123098.0,116052.0,118253.0,126169.0,110337.0
여의동,178520.0,242828.0,114213.0,182586.0,243490.0,121682.0,182365.0,242636.0,122094.0
당산1동,100299.0,123498.0,77101.0,93734.0,108239.0,79229.0,114736.0,136424.0,93048.0
당산2동,127061.0,139398.0,114725.0,114584.0,126572.0,102596.0,133628.0,148631.0,118626.0
도림동,87417.0,104939.0,69894.0,91783.0,108525.0,75042.0,99397.0,128132.0,70663.0
문래동,107623.0,111620.0,103625.0,108261.0,102941.0,113580.0,105385.0,103986.0,106784.0
양평1동,100122.0,113609.0,86636.0,129588.0,177936.0,81241.0,132505.0,179975.0,85036.0
양평2동,116867.0,131195.0,102539.0,117896.0,132293.0,103499.0,114875.0,114686.0,115065.0
신길1동,77528.0,101172.0,53884.0,79815.0,116157.0,43472.0,103344.0,140336.0,66352.0
신길3동,97915.0,110610.0,85220.0,97715.0,104633.0,90797.0,89362.0,89362.0,
신길4동,100862.0,77117.0,124607.0,104184.0,57895.0,150473.0,103716.0,77009.0,130423.0
신길5동,115505.0,115505.0,,93822.0,93822.0,,117308.0,117308.0,
신길6동,110171.0,122458.0,97883.0,106903.0,130469.0,83336.0,98660.0,119365.0,77956.0
신길7동,102411.0,116423.0,88399.0,103467.0,130668.0,76266.0,126064.0,133458.0,118671.0
대림1동,84597.0,105648.0,63545.0,83760.0,96637.0,70882.0,92398.0,105867.0,78930.0
대림2동,157509.0,179563.0,135455.0,142839.0,157694.0,127984.0,153101.0,159838.0,146364.0
대림3동,98628.0,125324.0,71933.0,119377.0,154542.0,84212.0,115255.0,143671.0,86840.0
동작구,131421.0,157151.0,105690.0,132719.0,157325.0,108114.0,131720.0,158092.0,105347.0
노량진1동,127740.0,127481.0,128000.0,144987.0,158830.0,131145.0,148975.0,172043.0,125907.0
노량진2동,196047.0,212604.0,179489.0,190061.0,205201.0,174922.0,188508.0,203533.0,173484.0
상도1동,138036.0,141212.0,134859.0,151021.0,141755.0,160287.0,150924.0,140005.0,161843.0
상도2동,113300.0,144115.0,82485.0,115038.0,154059.0,76018.0,126858.0,165497.0,88218.0
상도3동,131125.0,185271.0,76979.0,134669.0,184204.0,85133.0,127542.0,178377.0,76706.0
상도4동,87210.0,114733.0,59686.0,85417.0,109616.0,61219.0,90985.0,118152.0,63817.0
흑석동,119230.0,146105.0,92355.0,113468.0,144505.0,82430.0,117443.0,147722.0,87164.0
사당1동,160696.0,145319.0,176072.0,153889.0,132460.0,175318.0,141222.0,134327.0,148117.0
사당2동,156580.0,223972.0,89189.0,157381.0,221469.0,93293.0,159002.0,225561.0,92442.0
사당3동,160372.0,226454.0,94291.0,138025.0,166402.0,109648.0,146530.0,152559.0,140500.0
사당4동,113163.0,163426.0,62900.0,121959.0,175519.0,68398.0,125554.0,182536.0,68572.0
사당5동,112026.0,112026.0,,94627.0,95550.0,93704.0,97253.0,97955.0,96552.0
대방동,96300.0,118280.0,74321.0,98816.0,114964.0,82669.0,88632.0,103421.0,73842.0
신대방1동,105449.0,134234.0,76665.0,96215.0,131724.0,60707.0,97113.0,131399.0,62827.0
신대방2동,113134.0,153431.0,72836.0,115206.0,166231.0,64181.0,112377.0,158070.0,66684.0
관악구,107209.0,134101.0,80318.0,112783.0,136363.0,89203.0,114779.0,137826.0,91732.0
보라매동,88601.0,98247.0,78955.0,96445.0,94202.0,98687.0,103589.0,98061.0,109116.0
청림동,122845.0,113176.0,132515.0,137783.0,,137783.0,155868.0,155868.0,
성현동,97449.0,109498.0,85399.0,166289.0,104402.0,228176.0,142632.0,109439.0,175825.0
행운동,107434.0,114943.0,99925.0,122273.0,121392.0,123155.0,141268.0,122309.0,160226.0
낙성대동,124139.0,167954.0,80325.0,131579.0,196761.0,66397.0,130447.0,196415.0,64478.0
청룡동,129401.0,144379.0,114424.0,130593.0,141481.0,119705.0,111692.0,129055.0,94329.0
은천동,93072.0,118676.0,67468.0,101587.0,133838.0,69336.0,99297.0,137858.0,60736.0
중앙동,111746.0,156810.0,66683.0,113777.0,164566.0,62987.0,116414.0,166662.0,66166.0
인헌동,114321.0,152698.0,75943.0,116237.0,154531.0,77943.0,114126.0,160215.0,68036.0
남현동,164002.0,184775.0,143229.0,158551.0,144836.0,172266.0,135901.0,172268.0,99535.0
서원동,135957.0,180522.0,91392.0,129679.0,188093.0,71265.0,160673.0,219483.0,101862.0
신원동,87678.0,119440.0,55916.0,88964.0,119888.0,58041.0,93280.0,125142.0,61418.0
서림동,71045.0,97275.0,44814.0,80712.0,96296.0,65127.0,82142.0,99781.0,64504.0
신사동,95097.0,127591.0,62603.0,99085.0,129128.0,69043.0,100569.0,129803.0,71335.0
신림동,142653.0,184220.0,101085.0,134624.0,163114.0,106133.0,132746.0,159671.0,105820.0
난향동,37588.0,,37588.0,40762.0,,40762.0,39688.0,,39688.0
조원동,103614.0,139973.0,67255.0,105473.0,147362.0,63584.0,104450.0,157243.0,51658.0
대학동,87255.0,120683.0,53827.0,90746.0,123363.0,58128.0,94866.0,123396.0,66336.0
삼성동,72386.0,105396.0,39376.0,75953.0,111315.0,40591.0,78386.0,110685.0,46086.0
미성동,103830.0,118690.0,88971.0,101140.0,125658.0,76622.0,87811.0,94240.0,81382.0
난곡동,110878.0,135296.0,86461.0,158648.0,134712.0,182584.0,166388.0,130448.0,202328.0
서초구,138922.0,158932.0,118913.0,142051.0,162338.0,121765.0,139196.0,164270.0,114121.0
서초1동,136224.0,149977.0,122471.0,141289.0,163993.0,118585.0,149620.0,166243.0,132997.0
서초2동,216989.0,277134.0,156844.0,224294.0,286103.0,162484.0,233320.0,307884.0,158757.0
서초3동,125431.0,144950.0,105913.0,133297.0,158908.0,107686.0,127258.0,156111.0,98405.0
서초4동,170607.0,208466.0,132748.0,161138.0,207905.0,114371.0,188483.0,250704.0,126263.0
잠원동,121042.0,122331.0,119753.0,117211.0,119994.0,114429.0,123495.0,132627.0,114363.0
반포본동,238345.0,,238345.0,167809.0,126976.0,208643.0,114601.0,114601.0,
반포1동,122628.0,142567.0,102688.0,149065.0,176457.0,121673.0,162634.0,196016.0,129251.0
반포2동,271246.0,341287.0,201204.0,,,,,,
반포3동,130494.0,169659.0,91330.0,139919.0,,139919.0,159850.0,,159850.0
반포4동,186888.0,208568.0,165208.0,195065.0,229622.0,160509.0,145796.0,166106.0,125487.0
방배본동,99659.0,144026.0,55292.0,102606.0,145349.0,59863.0,108791.0,143527.0,74055.0
방배1동,123989.0,145513.0,102465.0,109902.0,127938.0,91865.0,111252.0,128021.0,94484.0
방배2동,125127.0,139954.0,110301.0,138670.0,145789.0,131551.0,127837.0,141748.0,113926.0
방배3동,116924.0,105221.0,128626.0,111952.0,98341.0,125562.0,111079.0,129162.0,92997.0
방배4동,103288.0,130799.0,75776.0,97638.0,120115.0,75161.0,100428.0,131550.0,69306.0
양재1동,109643.0,137218.0,82068.0,113881.0,138807.0,88954.0,109632.0,130121.0,89143.0
양재2동,100272.0,102080.0,98464.0,113608.0,119263.0,107953.0,111346.0,137542.0,85150.0
내곡동,222583.0,157210.0,287957.0,187009.0,118959.0,255060.0,80231.0,52458.0,108004.0
강남구,174260.0,197289.0,151231.0,174024.0,192435.0,155613.0,173069.0,185405.0,160734.0
신사동,178809.0,236633.0,120985.0,177010.0,204484.0,149535.0,182060.0,214497.0,149623.0
논현1동,175994.0,206387.0,145601.0,174228.0,219004.0,129453.0,159312.0,206568.0,112056.0
논현2동,142248.0,166981.0,117515.0,161685.0,186179.0,137191.0,145078.0,168654.0,121501.0
압구정동,189699.0,213055.0,166342.0,185519.0,218287.0,152752.0,198719.0,248747.0,148691.0
청담동,177230.0,205333.0,149126.0,171914.0,184430.0,159398.0,175392.0,167342.0,183443.0
삼성1동,243736.0,208086.0,279386.0,221293.0,146181.0,296405.0,219767.0,124763.0,314772.0
삼성2동,190623.0,203598.0,177648.0,173437.0,185418.0,161457.0,178562.0,165487.0,191637.0
대치1동,238060.0,287165.0,188954.0,255221.0,291267.0,219176.0,241294.0,305359.0,177229.0
대치2동,185156.0,229570.0,140742.0,200171.0,258565.0,141778.0,173292.0,198809.0,147774.0
대치4동,180681.0,240750.0,120612.0,168903.0,212791.0,125014.0,162896.0,207705.0,118087.0
역삼1동,168120.0,182473.0,153766.0,167232.0,179321.0,155143.0,174346.0,177129.0,171563.0
역삼2동,177199.0,218806.0,135591.0,173621.0,197435.0,149808.0,171316.0,176840.0,165793.0
도곡1동,196452.0,200433.0,192471.0,174770.0,172589.0,176951.0,162285.0,176079.0,148492.0
도곡2동,144406.0,142895.0,145916.0,146234.0,162043.0,130425.0,167638.0,174258.0,161017.0
개포1동,,,,,,,,,
개포2동,196997.0,192624.0,201370.0,158892.0,168969.0,148816.0,159730.0,176496.0,142964.0
개포4동,94782.0,101001.0,88564.0,93682.0,95471.0,91894.0,87995.0,90350.0,85640.0
세곡동,156336.0,174197.0,138476.0,168776.0,191378.0,146175.0,141630.0,162746.0,120514.0
일원본동,174265.0,231125.0,117404.0,183414.0,,183414.0,,,
일원1동,93956.0,107341.0,80571.0,98480.0,100933.0,96027.0,128100.0,130493.0,125707.0
일원2동,255639.0,359942.0,151336.0,191506.0,,191506.0,217933.0,,217933.0
수서동,163218.0,184237.0,142199.0,104973.0,,104973.0,93337.0,,93337.0
송파구,172451.0,195557.0,149345.0,170118.0,192159.0,148077.0,146868.0,172457.0,121279.0
풍납1동,154587.0,250608.0,58565.0,90702.0,114916.0,66489.0,117901.0,117901.0,
풍납2동,92966.0,121647.0,64284.0,96054.0,126251.0,65856.0,79001.0,94435.0,63568.0
거여1동,170787.0,239124.0,102451.0,162653.0,230860.0,94447.0,155189.0,220415.0,89963.0
거여2동,168938.0,246725.0,91152.0,203060.0,311359.0,94761.0,207207.0,347569.0,66846.0
마천1동,56017.0,72434.0,39599.0,64731.0,72610.0,56852.0,65053.0,78847.0,51260.0
마천2동,143431.0,123383.0,163478.0,162157.0,134766.0,189549.0,135208.0,135208.0,
방이1동,158487.0,134518.0,182456.0,172516.0,119819.0,225212.0,123117.0,94004.0,152229.0
방이2동,194105.0,228906.0,159303.0,188894.0,218854.0,158934.0,164920.0,191965.0,137874.0
오륜동,252163.0,252163.0,,277291.0,277291.0,,317278.0,317278.0,
오금동,139790.0,170766.0,108814.0,140229.0,169639.0,110820.0,124327.0,151100.0,97554.0
송파1동,203039.0,212287.0,193791.0,191240.0,193093.0,189386.0,159775.0,165396.0,154155.0
송파2동,161456.0,193516.0,129396.0,162481.0,176754.0,148209.0,125974.0,162868.0,89080.0
석촌동,210293.0,236623.0,183963.0,179454.0,194899.0,164010.0,143817.0,170231.0,117403.0
삼전동,153705.0,173792.0,133618.0,158580.0,164503.0,152657.0,149205.0,169529.0,128880.0
가락본동,146546.0,159533.0,133559.0,150114.0,174944.0,125284.0,138147.0,157068.0,119227.0
가락1동,154367.0,111380.0,197355.0,165395.0,121592.0,209198.0,123187.0,82274.0,164101.0
가락2동,185015.0,215004.0,155026.0,164305.0,200440.0,128170.0,129203.0,172418.0,85988.0
문정1동,148778.0,175207.0,122349.0,163437.0,179492.0,147382.0,120561.0,151594.0,89529.0
문정2동,169556.0,212365.0,126748.0,165305.0,211218.0,119392.0,167400.0,221302.0,113498.0
장지동,195629.0,192459.0,198799.0,203356.0,195574.0,211137.0,149079.0,157257.0,140901.0
위례동,211689.0,269677.0,153700.0,197451.0,258411.0,136491.0,144513.0,192786.0,96240.0
잠실본동,187448.0,223735.0,151161.0,185256.0,234085.0,136428.0,163085.0,216123.0,110046.0
잠실2동,371154.0,479959.0,262349.0,403375.0,489544.0,317206.0,411464.0,509170.0,313759.0
잠실3동,241835.0,277875.0,205796.0,253240.0,256842.0,249637.0,151488.0,105223.0,197754.0
잠실4동,,,,191431.0,,191431.0,,,
잠실6동,164717.0,203017.0,126418.0,174066.0,207118.0,141013.0,189325.0,225867.0,152783.0
잠실7동,,,,,,,,,
강동구,112843.0,135893.0,89794.0,116737.0,138038.0,95437.0,118777.0,138627.0,98927.0
강일동,128245.0,164957.0,91532.0,132287.0,165634.0,98940.0,143533.0,177619.0,109447.0
상일동,152353.0,198067.0,106640.0,130204.0,193998.0,66410.0,135921.0,165837.0,106004.0
명일1동,101639.0,134280.0,68999.0,108264.0,137111.0,79418.0,120287.0,155023.0,85552.0
명일2동,123342.0,183046.0,63639.0,125379.0,191437.0,59320.0,138835.0,207504.0,70166.0
고덕1동,132880.0,203843.0,61917.0,159508.0,235856.0,83159.0,146285.0,214480.0,78089.0
고덕2동,227510.0,277150.0,177871.0,209538.0,270410.0,148667.0,159563.0,153722.0,165405.0
암사1동,103992.0,128982.0,79001.0,104905.0,130297.0,79514.0,106393.0,129480.0,83306.0
암사2동,99341.0,132260.0,66422.0,102660.0,126679.0,78641.0,102027.0,130170.0,73883.0
암사3동,175091.0,145890.0,204292.0,179898.0,134056.0,225740.0,219765.0,182239.0,257291.0
천호1동,88169.0,104311.0,72028.0,107993.0,114331.0,101655.0,118404.0,115894.0,120914.0
천호2동,105765.0,109987.0,101543.0,93639.0,100954.0,86325.0,94185.0,109864.0,78505.0
천호3동,100316.0,112332.0,88300.0,100219.0,117124.0,83314.0,122243.0,136484.0,108003.0
성내1동,77929.0,98768.0,57091.0,85521.0,100369.0,70673.0,82576.0,96367.0,68786.0
성내2동,114766.0,113247.0,116286.0,103619.0,109963.0,97274.0,106286.0,116279.0,96293.0
성내3동,112321.0,143274.0,81368.0,118454.0,142528.0,94379.0,121385.0,166768.0,76003.0
길동,99150.0,117589.0,80711.0,103967.0,123728.0,84206.0,107505.0,123346.0,91665.0
둔촌1동,,,,,,,,,
둔촌2동,90603.0,106471.0,74736.0,108795.0,113948.0,103641.0,82903.0,107628.0,58177.0
