행정구역,2024_2Q_전체,2024_2Q_1층,2024_2Q_1층외,2024_3Q_전체,2024_3Q_1층,2024_3Q_1층외,2024_4Q_전체,2024_4Q_1층,2024_4Q_1층외
용강동,170977.0,217202.0,124751.0,165130.0,208410.0,121850.0,167378.0,213939.0,120816.0
대흥동,129549.0,176609.0,82489.0,128268.0,164923.0,91613.0,131267.0,170061.0,92473.0
염리동,129254.0,166861.0,91648.0,123594.0,150124.0,97063.0,135881.0,170372.0,101391.0
신수동,133235.0,106965.0,159505.0,129651.0,110970.0,148331.0,127819.0,107988.0,147650.0
서강동,144470.0,165851.0,123090.0,140305.0,165011.0,115599.0,142219.0,167894.0,116543.0
서교동,158666.0,182271.0,135060.0,161695.0,186478.0,136912.0,160023.0,183919.0,136127.0
합정동,135133.0,180167.0,90099.0,133188.0,173258.0,93119.0,134538.0,170138.0,98939.0
망원1동,144848.0,182919.0,106777.0,137712.0,168112.0,107312.0,138265.0,174153.0,102376.0
망원2동,118904.0,169377.0,68432.0,114603.0,165497.0,63710.0,105495.0,151034.0,59955.0
연남동,136184.0,145950.0,126418.0,135277.0,145909.0,124645.0,142213.0,160652.0,123774.0
성산1동,112803.0,97998.0,127609.0,121929.0,115355.0,128504.0,124241.0,120808.0,127674.0
성산2동,104027.0,141739.0,66315.0,105692.0,133410.0,77974.0,97151.0,119491.0,74811.0
상암동,156751.0,175851.0,137651.0,176250.0,200631.0,151869.0,175805.0,201450.0,150160.0
양천구,108209.0,129875.0,86542.0,109589.0,133197.0,85982.0,110045.0,133152.0,86938.0
목1동,134545.0,187190.0,81899.0,139471.0,199392.0,79549.0,137432.0,187471.0,87394.0
목2동,108785.0,120757.0,96812.0,131953.0,137226.0,126680.0,127676.0,141303.0,114050.0
목3동,123524.0,127761.0,119287.0,104614.0,122399.0,86829.0,114721.0,125772.0,103671.0
목4동,96195.0,114756.0,77634.0,102658.0,132195.0,73122.0,102712.0,130527.0,74897.0
목5동,160888.0,232079.0,89696.0,151783.0,216206.0,87359.0,151749.0,213990.0,89509.0
신월1동,104983.0,118155.0,91812.0,101178.0,122468.0,79888.0,93756.0,115182.0,72330.0
신월2동,74753.0,81801.0,67704.0,69422.0,78482.0,60363.0,81759.0,100819.0,62700.0
신월3동,51250.0,67950.0,34549.0,80468.0,66532.0,94405.0,83773.0,75031.0,92516.0
신월4동,94996.0,102998.0,86995.0,95071.0,101666.0,88476.0,88529.0,102917.0,74141.0
신월5동,77253.0,83788.0,70719.0,67604.0,85111.0,50097.0,69302.0,85128.0,53477.0
신월6동,103902.0,116549.0,91255.0,115240.0,117137.0,113344.0,107870.0,110669.0,105071.0
신월7동,62397.0,83601.0,41194.0,69719.0,105183.0,34256.0,80508.0,126933.0,34083.0
신정1동,92673.0,122247.0,63100.0,100267.0,120732.0,79802.0,101479.0,121975.0,80984.0
신정2동,99056.0,106873.0,91238.0,92829.0,96931.0,88727.0,79370.0,99362.0,59378.0
신정3동,120136.0,157397.0,82874.0,116639.0,148046.0,85232.0,122765.0,153402.0,92128.0
신정4동,119026.0,134888.0,103164.0,125043.0,144257.0,105829.0,119716.0,128322.0,111111.0
신정6동,129746.0,170394.0,89097.0,142740.0,190644.0,94837.0,154402.0,210612.0,98193.0
신정7동,111886.0,125891.0,97881.0,110285.0,126711.0,93859.0,107827.0,128772.0,86882.0
강서구,129606.0,155766.0,103446.0,130326.0,154714.0,105939.0,130283.0,154107.0,106459.0
염창동,115769.0,159916.0,71622.0,113922.0,155522.0,72322.0,112955.0,152329.0,73582.0
등촌1동,135963.0,157493.0,114432.0,139953.0,149941.0,129966.0,139157.0,136205.0,142110.0
등촌2동,110776.0,143831.0,77720.0,104544.0,146617.0,62471.0,111950.0,125553.0,98346.0
등촌3동,120427.0,154571.0,86282.0,131762.0,172011.0,91513.0,133433.0,174209.0,92658.0
화곡1동,123619.0,140243.0,106995.0,109952.0,134593.0,85311.0,116131.0,143211.0,89051.0
화곡2동,110347.0,94258.0,126435.0,76298.0,90322.0,62275.0,75985.0,94822.0,57148.0
화곡3동,110750.0,131020.0,90480.0,115920.0,131739.0,100102.0,117915.0,127933.0,107898.0
화곡4동,93620.0,122177.0,65064.0,124955.0,125661.0,124249.0,139478.0,130411.0,148546.0
화곡본동,113442.0,129444.0,97439.0,139415.0,134207.0,144623.0,129780.0,120857.0,138704.0
화곡6동,116542.0,149551.0,83532.0,101776.0,134317.0,69235.0,101171.0,143373.0,58970.0
화곡8동,142343.0,136722.0,147964.0,144446.0,136259.0,152633.0,154771.0,160706.0,148837.0
가양1동,174502.0,234594.0,114410.0,178256.0,244388.0,112124.0,179626.0,246762.0,112490.0
가양2동,95958.0,,95958.0,70487.0,,70487.0,60731.0,,60731.0
가양3동,126492.0,,126492.0,118624.0,,118624.0,129337.0,,129337.0
발산1동,141248.0,179739.0,102756.0,141808.0,172289.0,111326.0,138185.0,167962.0,108408.0
우장산동,106549.0,107100.0,105997.0,107345.0,116573.0,98116.0,116487.0,121673.0,111301.0
공항동,112262.0,124053.0,100471.0,98717.0,104486.0,92948.0,89867.0,104320.0,75415.0
방화1동,122926.0,137858.0,107994.0,138380.0,158354.0,118406.0,145636.0,167536.0,123737.0
방화2동,93920.0,97899.0,89942.0,83788.0,86859.0,80718.0,74332.0,81855.0,66810.0
방화3동,130222.0,169680.0,90764.0,126679.0,157409.0,95950.0,111442.0,125471.0,97413.0
구로구,130869.0,149241.0,112497.0,134996.0,158658.0,111335.0,143653.0,171356.0,115949.0
신도림동,156431.0,161574.0,151288.0,134295.0,144970.0,123620.0,124069.0,150071.0,98066.0
구로1동,142798.0,156147.0,129448.0,190251.0,227864.0,152638.0,224843.0,234849.0,214836.0
구로2동,112400.0,128389.0,96411.0,121684.0,142182.0,101187.0,122390.0,146466.0,98314.0
구로3동,178435.0,229851.0,127019.0,171432.0,215347.0,127516.0,191932.0,246084.0,137779.0
구로4동,124059.0,126447.0,121671.0,133808.0,145346.0,122270.0,155764.0,175140.0,136388.0
구로5동,129466.0,151576.0,107357.0,134174.0,167970.0,100377.0,143286.0,185766.0,100806.0
가리봉동,127507.0,124848.0,130166.0,146273.0,158456.0,134090.0,174531.0,176286.0,172776.0
고척1동,101922.0,112649.0,91195.0,124334.0,155878.0,92791.0,139723.0,175298.0,104148.0
고척2동,90238.0,99077.0,81398.0,105327.0,94625.0,116030.0,115881.0,95250.0,136511.0
개봉1동,120777.0,137023.0,104532.0,140079.0,141456.0,138702.0,137144.0,144194.0,130095.0
개봉2동,128014.0,114019.0,142010.0,125328.0,134181.0,116474.0,138278.0,144617.0,131939.0
개봉3동,89793.0,98960.0,80626.0,109319.0,137091.0,81547.0,119227.0,156475.0,81978.0
오류1동,144476.0,185321.0,103632.0,131282.0,156904.0,105660.0,127152.0,145828.0,108477.0
오류2동,153903.0,178187.0,129619.0,147322.0,192309.0,102335.0,160436.0,205705.0,115166.0
수궁동,133891.0,124701.0,143080.0,129669.0,118025.0,141312.0,120464.0,117743.0,123185.0
항동,171705.0,223020.0,120390.0,189295.0,271031.0,107560.0,209215.0,281292.0,137138.0
금천구,115814.0,138293.0,93334.0,118866.0,135522.0,102209.0,122249.0,137100.0,107398.0
가산동,138065.0,169205.0,106925.0,134328.0,152916.0,115741.0,136104.0,150319.0,121888.0
독산1동,110055.0,137865.0,82246.0,119653.0,163886.0,75420.0,124706.0,172145.0,77267.0
독산2동,69290.0,102132.0,36447.0,115271.0,116876.0,113667.0,136994.0,114653.0,159334.0
독산3동,76565.0,95585.0,57546.0,76884.0,93979.0,59788.0,86043.0,99781.0,72306.0
독산4동,91242.0,137298.0,45187.0,112668.0,168997.0,56340.0,119019.0,178971.0,59067.0
시흥1동,106432.0,155444.0,57420.0,106081.0,146792.0,65371.0,101331.0,145104.0,57558.0
시흥2동,40177.0,,40177.0,43117.0,,43117.0,43117.0,,43117.0
시흥3동,90882.0,102927.0,78838.0,107972.0,110813.0,105130.0,107061.0,104915.0,109207.0
시흥4동,85352.0,79787.0,90916.0,87636.0,80752.0,94520.0,91590.0,80013.0,103168.0
시흥5동,87763.0,102211.0,73315.0,79190.0,92388.0,65991.0,103671.0,126769.0,80573.0
영등포구,116223.0,129352.0,103093.0,125447.0,136844.0,114051.0,124336.0,137502.0,111170.0
영등포본동,99232.0,97770.0,100695.0,90841.0,91307.0,90375.0,85257.0,89617.0,80897.0
영등포동,120205.0,146381.0,94029.0,127221.0,135946.0,118496.0,126650.0,132392.0,120909.0
여의동,167718.0,224605.0,110832.0,166424.0,224482.0,108366.0,169178.0,228854.0,109501.0
당산1동,105630.0,121290.0,89970.0,120042.0,135984.0,104101.0,119684.0,139375.0,99994.0
당산2동,129073.0,150108.0,108038.0,134197.0,156488.0,111905.0,132509.0,155608.0,109409.0
도림동,88523.0,105159.0,71887.0,111196.0,146667.0,75724.0,110164.0,156403.0,63924.0
문래동,115814.0,113842.0,117785.0,117983.0,107231.0,128734.0,111928.0,110459.0,113396.0
양평1동,133832.0,109317.0,158346.0,156758.0,107602.0,205913.0,148317.0,111570.0,185064.0
양평2동,121764.0,119523.0,124005.0,138396.0,125979.0,150812.0,133888.0,125671.0,142105.0
신길1동,73909.0,92908.0,54911.0,72669.0,92301.0,53038.0,74979.0,95833.0,54126.0
신길3동,88566.0,95647.0,81484.0,109095.0,117732.0,100457.0,109560.0,114723.0,104397.0
신길4동,111958.0,99245.0,124671.0,112566.0,82510.0,142623.0,116383.0,90806.0,141960.0
신길5동,87504.0,108828.0,66179.0,115863.0,188132.0,43595.0,135778.0,225181.0,46374.0
신길6동,126610.0,132160.0,121060.0,199279.0,248060.0,150498.0,184062.0,238486.0,129637.0
신길7동,125733.0,118733.0,132733.0,108866.0,128298.0,89434.0,113196.0,124009.0,102384.0
대림1동,92154.0,92958.0,91350.0,124911.0,105017.0,144806.0,121210.0,102802.0,139618.0
대림2동,85346.0,113456.0,57236.0,105680.0,138092.0,73268.0,107244.0,141669.0,72819.0
대림3동,77128.0,99184.0,55072.0,78834.0,103769.0,53899.0,80283.0,102162.0,58405.0
동작구,140897.0,175471.0,106323.0,129239.0,154805.0,103674.0,131339.0,156082.0,106595.0
노량진1동,134310.0,169045.0,99575.0,133934.0,167334.0,100534.0,129956.0,154390.0,105523.0
노량진2동,217288.0,295771.0,138806.0,179409.0,219172.0,139647.0,208780.0,256006.0,161553.0
상도1동,117952.0,150618.0,85286.0,111479.0,143103.0,79856.0,109973.0,138878.0,81068.0
상도2동,130848.0,175891.0,85806.0,132377.0,173999.0,90754.0,139598.0,177780.0,101416.0
상도3동,127433.0,173090.0,81775.0,134942.0,171800.0,98085.0,130147.0,171981.0,88314.0
상도4동,109007.0,107463.0,110551.0,100219.0,109684.0,90753.0,98473.0,105390.0,91556.0
흑석동,140974.0,156266.0,125682.0,143281.0,138968.0,147593.0,143397.0,143193.0,143600.0
사당1동,133594.0,150635.0,116553.0,132252.0,147225.0,117279.0,137636.0,148025.0,127247.0
사당2동,156901.0,191353.0,122448.0,155438.0,193424.0,117451.0,147686.0,184864.0,110509.0
사당3동,101568.0,121465.0,81672.0,111139.0,136463.0,85815.0,108562.0,132018.0,85107.0
사당4동,209297.0,190217.0,228377.0,135329.0,135329.0,,96348.0,129548.0,63147.0
사당5동,126932.0,118853.0,135011.0,119953.0,104386.0,135519.0,128702.0,109211.0,148193.0
대방동,118537.0,137373.0,99702.0,117381.0,141816.0,92946.0,116079.0,141536.0,90623.0
신대방1동,94773.0,114329.0,75217.0,95126.0,118390.0,71863.0,97306.0,123946.0,70667.0
신대방2동,151317.0,215302.0,87332.0,145261.0,184832.0,105691.0,149471.0,190478.0,108464.0
관악구,119153.0,140018.0,98289.0,122687.0,139992.0,105382.0,121066.0,138647.0,103485.0
보라매동,99453.0,131434.0,67471.0,106046.0,129891.0,82201.0,105304.0,126299.0,84309.0
청림동,90105.0,122080.0,58131.0,88824.0,118628.0,59019.0,89292.0,118658.0,59926.0
성현동,100447.0,127621.0,73272.0,116585.0,129544.0,103626.0,122443.0,143677.0,101208.0
행운동,136075.0,139685.0,132465.0,133807.0,132112.0,135502.0,134282.0,131649.0,136915.0
낙성대동,140621.0,179451.0,101791.0,145655.0,190056.0,101254.0,144701.0,189629.0,99773.0
청룡동,139198.0,165883.0,112512.0,145972.0,155736.0,136209.0,145116.0,155919.0,134313.0
은천동,96925.0,137104.0,56746.0,100876.0,139781.0,61971.0,101527.0,141949.0,61104.0
중앙동,98735.0,134789.0,62680.0,107549.0,145400.0,69699.0,109099.0,150292.0,67906.0
인헌동,107979.0,131038.0,84920.0,108551.0,135003.0,82099.0,112021.0,137179.0,86864.0
남현동,120699.0,101342.0,140057.0,117385.0,107239.0,127532.0,102090.0,99675.0,104506.0
서원동,170957.0,197994.0,143920.0,149937.0,165758.0,134117.0,153749.0,177504.0,129994.0
신원동,127957.0,139148.0,116766.0,162663.0,157259.0,168067.0,160949.0,154469.0,167429.0
서림동,128939.0,92523.0,165354.0,156647.0,96534.0,216760.0,149220.0,96110.0,202330.0
신사동,104105.0,130506.0,77704.0,105405.0,129249.0,81562.0,99606.0,121361.0,77851.0
신림동,149958.0,205777.0,94139.0,147454.0,196834.0,98074.0,138909.0,181010.0,96807.0
난향동,48416.0,50548.0,46285.0,57111.0,65289.0,48932.0,57111.0,65289.0,48932.0
조원동,95540.0,106928.0,84151.0,100082.0,109931.0,90232.0,104460.0,115382.0,93538.0
대학동,100485.0,148228.0,52743.0,108222.0,155961.0,60484.0,104111.0,148494.0,59727.0
삼성동,85423.0,67769.0,103078.0,74296.0,76017.0,72575.0,84661.0,96747.0,72575.0
미성동,101321.0,96557.0,106084.0,97923.0,97661.0,98185.0,93144.0,96244.0,90044.0
난곡동,97655.0,105052.0,90259.0,108105.0,110723.0,105487.0,109346.0,107395.0,111298.0
서초구,142327.0,157421.0,127233.0,143048.0,159680.0,126416.0,142364.0,159953.0,124775.0
서초1동,132927.0,155594.0,110259.0,140713.0,150739.0,130687.0,140759.0,151057.0,130461.0
서초2동,195318.0,224859.0,165778.0,179622.0,210975.0,148268.0,186890.0,225819.0,147961.0
서초3동,136010.0,150628.0,121392.0,139349.0,152243.0,126455.0,139523.0,159052.0,119994.0
서초4동,195493.0,245148.0,145837.0,175858.0,215046.0,136671.0,181688.0,237406.0,125970.0
잠원동,116485.0,132872.0,100099.0,129946.0,136218.0,123674.0,141754.0,148056.0,135451.0
반포본동,,,,75343.0,67011.0,83675.0,67011.0,67011.0,
반포1동,136942.0,163839.0,110045.0,136983.0,164090.0,109876.0,141481.0,160202.0,122760.0
반포2동,247391.0,,247391.0,317357.0,361341.0,273373.0,317831.0,361341.0,274321.0
반포3동,212956.0,250532.0,175380.0,214290.0,243450.0,185130.0,199268.0,202231.0,196306.0
반포4동,180530.0,223511.0,137549.0,173721.0,220476.0,126965.0,159835.0,194735.0,124935.0
방배본동,112683.0,146753.0,78612.0,118123.0,148733.0,87513.0,116908.0,148667.0,85149.0
방배1동,141119.0,167888.0,114350.0,141433.0,168831.0,114034.0,139449.0,167216.0,111683.0
방배2동,111548.0,125464.0,97633.0,130969.0,150067.0,111871.0,137812.0,154252.0,121371.0
방배3동,106056.0,143593.0,68518.0,82448.0,110254.0,54643.0,83233.0,112398.0,54068.0
방배4동,117037.0,136401.0,97673.0,122200.0,141908.0,102493.0,125724.0,143208.0,108240.0
양재1동,125664.0,145726.0,105601.0,128571.0,157374.0,99767.0,119614.0,153891.0,85337.0
양재2동,124151.0,113162.0,135141.0,124828.0,120725.0,128931.0,117514.0,109931.0,125097.0
내곡동,148124.0,136082.0,160167.0,143966.0,157595.0,130337.0,148375.0,169170.0,127579.0
강남구,181017.0,199480.0,162554.0,190833.0,210901.0,170764.0,197473.0,224285.0,170660.0
신사동,157018.0,180804.0,133231.0,175201.0,192516.0,157887.0,194399.0,225196.0,163601.0
논현1동,183480.0,205202.0,161758.0,174862.0,191549.0,158175.0,198149.0,242951.0,153348.0
논현2동,166481.0,172159.0,160802.0,181140.0,196201.0,166079.0,186698.0,213465.0,159932.0
압구정동,188933.0,255426.0,122440.0,175351.0,239623.0,111080.0,184213.0,263566.0,104861.0
청담동,213499.0,261560.0,165438.0,244252.0,324154.0,164350.0,240003.0,310855.0,169151.0
삼성1동,212407.0,156496.0,268319.0,215780.0,181247.0,250313.0,259058.0,210700.0,307416.0
삼성2동,198288.0,248137.0,148439.0,207072.0,235760.0,178384.0,201274.0,228209.0,174340.0
대치1동,180757.0,,180757.0,201615.0,222147.0,181084.0,197821.0,,197821.0
대치2동,204678.0,246576.0,162781.0,215699.0,272696.0,158701.0,197375.0,229849.0,164900.0
대치4동,178699.0,214321.0,143077.0,192477.0,235607.0,149347.0,186366.0,245211.0,127521.0
역삼1동,187929.0,198838.0,177019.0,207376.0,208652.0,206101.0,198929.0,205870.0,191989.0
역삼2동,196439.0,223828.0,169050.0,224887.0,275952.0,173822.0,230806.0,274001.0,187612.0
도곡1동,198249.0,154251.0,242246.0,202242.0,202242.0,,264773.0,231177.0,298368.0
도곡2동,166247.0,192043.0,140451.0,139582.0,157669.0,121495.0,135967.0,156242.0,115693.0
개포1동,,,,,,,,,
개포2동,207416.0,119525.0,295308.0,205179.0,171881.0,238478.0,245653.0,246592.0,244714.0
개포4동,107445.0,106712.0,108179.0,114566.0,94542.0,134590.0,119470.0,108924.0,130015.0
세곡동,155307.0,205322.0,105292.0,173935.0,238740.0,109130.0,193591.0,236656.0,150526.0
일원본동,,,,,,,,,
일원1동,53745.0,,53745.0,64003.0,,64003.0,63599.0,61399.0,65799.0
일원2동,149906.0,,149906.0,101788.0,,101788.0,87900.0,,87900.0
수서동,213139.0,,213139.0,193704.0,,193704.0,153604.0,,153604.0
송파구,130984.0,153919.0,108050.0,129781.0,154757.0,104805.0,132591.0,155179.0,110003.0
풍납1동,93763.0,119311.0,68215.0,130096.0,130096.0,,132466.0,132466.0,
풍납2동,82763.0,113858.0,51667.0,66945.0,88492.0,45398.0,72827.0,95254.0,50400.0
거여1동,131580.0,188449.0,74711.0,112898.0,166574.0,59222.0,111991.0,170079.0,53902.0
거여2동,142293.0,189274.0,95313.0,99103.0,156746.0,41460.0,97500.0,153750.0,41250.0
마천1동,76775.0,90118.0,63431.0,73974.0,93409.0,54539.0,73675.0,99345.0,48005.0
마천2동,134876.0,145311.0,124441.0,99782.0,110166.0,89398.0,98023.0,110384.0,85662.0
방이1동,119454.0,142384.0,96524.0,132646.0,134307.0,130985.0,133333.0,130787.0,135879.0
방이2동,133549.0,153351.0,113746.0,145377.0,186379.0,104375.0,155887.0,195547.0,116227.0
오륜동,335333.0,335333.0,,334461.0,334461.0,,157185.0,,157185.0
오금동,78773.0,97763.0,59782.0,87947.0,90331.0,85564.0,88561.0,92653.0,84468.0
송파1동,104603.0,142900.0,66307.0,106107.0,142827.0,69388.0,114187.0,148454.0,79921.0
송파2동,110654.0,124657.0,96651.0,103760.0,110686.0,96833.0,104937.0,117576.0,92298.0
석촌동,126992.0,160267.0,93718.0,125014.0,160642.0,89385.0,125754.0,161852.0,89656.0
삼전동,109574.0,138049.0,81098.0,116291.0,156474.0,76107.0,125108.0,161963.0,88254.0
가락본동,115140.0,133034.0,97247.0,117336.0,127036.0,107637.0,116342.0,123975.0,108708.0
가락1동,143516.0,107915.0,179117.0,147864.0,129240.0,166488.0,147809.0,122122.0,173496.0
가락2동,85138.0,119365.0,50911.0,82886.0,118038.0,47734.0,96943.0,141025.0,52861.0
문정1동,93194.0,100411.0,85977.0,91911.0,106155.0,77668.0,91339.0,105158.0,77521.0
문정2동,151471.0,195984.0,106958.0,153969.0,192828.0,115109.0,156959.0,191207.0,122712.0
장지동,113977.0,167497.0,60456.0,110306.0,160403.0,60209.0,99916.0,131871.0,67961.0
위례동,139634.0,189987.0,89281.0,148382.0,204121.0,92644.0,154659.0,213934.0,95385.0
잠실본동,134534.0,171377.0,97691.0,139660.0,181299.0,98021.0,142553.0,184347.0,100759.0
잠실2동,313840.0,412407.0,215273.0,317892.0,436274.0,199511.0,326200.0,435848.0,216552.0
잠실3동,250910.0,289553.0,212266.0,235140.0,301542.0,168738.0,243579.0,320851.0,166307.0
잠실4동,200608.0,,200608.0,293017.0,407703.0,178332.0,281388.0,378370.0,184407.0
잠실6동,184372.0,207500.0,161244.0,171097.0,240098.0,102097.0,175266.0,231603.0,118928.0
잠실7동,,,,88130.0,124475.0,51785.0,86528.0,124475.0,48582.0
강동구,119185.0,140386.0,97985.0,117589.0,142569.0,92608.0,118656.0,143714.0,93598.0
강일동,144443.0,201817.0,87068.0,138408.0,185695.0,91121.0,140179.0,189082.0,91276.0
상일동,164386.0,139345.0,189428.0,159188.0,146778.0,171597.0,164134.0,175134.0,153134.0
명일1동,125631.0,150706.0,100557.0,130926.0,167091.0,94760.0,133391.0,176562.0,90220.0
명일2동,132136.0,167823.0,96449.0,144703.0,189288.0,100118.0,130096.0,170980.0,89212.0
고덕1동,121124.0,133568.0,108680.0,112807.0,132082.0,93532.0,111931.0,135288.0,88574.0
고덕2동,167929.0,186486.0,149372.0,165504.0,190176.0,140832.0,161216.0,185840.0,136592.0
암사1동,97133.0,133310.0,60956.0,90793.0,124041.0,57545.0,98687.0,127824.0,69550.0
암사2동,155884.0,216442.0,95326.0,149759.0,219455.0,80063.0,152234.0,226088.0,78379.0
암사3동,168296.0,180288.0,156305.0,165607.0,204837.0,126377.0,155894.0,193129.0,118658.0
천호1동,92148.0,101171.0,83124.0,91223.0,100756.0,81689.0,88963.0,96175.0,81751.0
천호2동,117274.0,138671.0,95877.0,114197.0,134590.0,93804.0,119966.0,131566.0,108366.0
천호3동,120087.0,136581.0,103593.0,122993.0,131420.0,114566.0,124115.0,125893.0,122337.0
성내1동,101195.0,120784.0,81606.0,103955.0,126910.0,81000.0,98742.0,121186.0,76298.0
성내2동,124759.0,138906.0,110612.0,115398.0,141403.0,89392.0,112928.0,139056.0,86800.0
성내3동,118674.0,131230.0,106118.0,109435.0,124472.0,94398.0,110335.0,127454.0,93217.0
길동,110481.0,140377.0,80584.0,106774.0,139363.0,74186.0,114030.0,146998.0,81063.0
둔촌1동,,,,,,,,,
둔촌2동,96593.0,122431.0,70754.0,102695.0,136985.0,68406.0,100855.0,140110.0,61599.0
